,movieid,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1
8410,26035,,,,,,,,,,,,,,,,,,,,
8411,26034,5078.0,2820.0,2097.0,304.0,227.0,256.0,111332.0,263.0,115251.0,275.0,184.0,131.0,152.0,217.0,59.0,118700.0,90.0,224.0,13.0,113868.0
8412,26047,106642.0,435.0,680.0,101674.0,314.0,428.0,581.0,485.0,110501.0,250.0,237.0,279.0,173.0,204.0,194.0,312.0,42.0,272.0,76.0,81847.0
8413,26046,,,,,,,,,,,,,,,,,,,,
8414,26050,,,,,,,,,,,,,,,,,,,,
8415,26058,,,,,,,,,,,,,,,,,,,,
8416,26052,100138.0,62115.0,26127.0,1531.0,763.0,1157.0,117879.0,1508.0,117533.0,684.0,192.0,703.0,90.0,283.0,876.0,127084.0,1075.0,772.0,178.0,129340.0
8417,26070,7086.0,547.0,82.0,105901.0,523.0,366.0,204.0,345.0,103596.0,89.0,183.0,147.0,11.0,259.0,86911.0,125.0,256.0,427.0,31.0,121598.0
8418,26066,2413.0,5507.0,37741.0,2004.0,55052.0,209.0,247.0,249.0,112.0,97819.0,12.0,9.0,14.0,195.0,107141.0,81.0,89.0,95875.0,76.0,115664.0
8419,26074,6350.0,175.0,122.0,111553.0,81.0,145.0,149.0,203.0,114935.0,85.0,18.0,53.0,20.0,9.0,116136.0,44.0,112.0,113.0,12.0,112950.0
8420,26073,7949.0,67.0,444.0,115180.0,430.0,392.0,305.0,155.0,114795.0,99.0,340.0,184.0,278.0,137.0,117109.0,268.0,57.0,301.0,55.0,111659.0
8421,26072,110102.0,173.0,187.0,106510.0,59.0,158.0,140.0,112.0,111759.0,13.0,23.0,49.0,85.0,118.0,117.0,74.0,68.0,62.0,19.0,103075.0
8422,26076,117909.0,86.0,79.0,92188.0,57.0,78.0,52.0,66.0,110882.0,61.0,9.0,45.0,75.0,65.0,25.0,7.0,31.0,36.0,8.0,114342.0
8423,26079,3423.0,3067.0,309.0,113451.0,123.0,294.0,124.0,184.0,110461.0,136.0,60.0,118.0,178.0,217.0,114.0,114007.0,84.0,93.0,90.0,123947.0
8424,26083,8832.0,1570.0,201.0,120466.0,1543.0,1322.0,406.0,845.0,114060.0,684.0,1325.0,1065.0,470.0,220.0,124943.0,240.0,192.0,700.0,106.0,128671.0
8425,26098,107081.0,327.0,282.0,106922.0,324.0,320.0,198.0,188.0,103982.0,75.0,89.0,176.0,279.0,22.0,173.0,72.0,27.0,41.0,31.0,111732.0
8426,26095,5619.0,6322.0,80185.0,2747.0,7149.0,89470.0,256.0,265.0,389.0,302.0,229.0,121.0,30.0,239.0,112689.0,113300.0,268.0,108899.0,100.0,119141.0
8427,26101,116799.0,865.0,834.0,115409.0,685.0,796.0,698.0,713.0,117192.0,626.0,406.0,131.0,530.0,403.0,623.0,184.0,660.0,706.0,245.0,121227.0
8428,26104,44974.0,4712.0,358.0,115231.0,328.0,217.0,263.0,80.0,116823.0,15.0,155.0,197.0,73.0,76.0,184.0,118898.0,149.0,59.0,67.0,118985.0
8429,26109,3697.0,349.0,7.0,114847.0,246.0,282.0,232.0,332.0,110314.0,123.0,14.0,28.0,105.0,213.0,109858.0,58.0,315.0,125.0,76.0,108709.0
8430,26110,116750.0,520.0,415.0,108583.0,332.0,277.0,361.0,335.0,112171.0,425.0,214.0,80.0,24.0,172.0,29.0,291.0,267.0,254.0,44.0,124943.0
8431,26112,112019.0,275.0,160.0,107883.0,132.0,187.0,147.0,137.0,111249.0,61.0,213.0,73.0,96.0,68.0,49.0,93.0,20.0,63.0,30.0,115210.0
8432,26117,3139.0,406.0,84.0,116799.0,278.0,385.0,283.0,573.0,118924.0,301.0,137.0,205.0,336.0,298.0,118354.0,67.0,200.0,484.0,37.0,113220.0
8433,26122,27040.0,634.0,155.0,121598.0,568.0,579.0,320.0,430.0,118466.0,114.0,472.0,245.0,554.0,182.0,118890.0,278.0,219.0,148.0,238.0,126963.0
8434,26123,119155.0,618.0,328.0,115873.0,439.0,430.0,385.0,269.0,118924.0,449.0,402.0,66.0,321.0,124.0,117.0,241.0,149.0,264.0,67.0,129555.0
8435,26125,82934.0,4033.0,2541.0,369.0,352.0,228.0,118890.0,326.0,115526.0,82.0,72.0,225.0,107.0,58.0,154.0,128429.0,183.0,267.0,41.0,114725.0
8436,26124,78467.0,72670.0,352.0,118700.0,294.0,268.0,298.0,137.0,114028.0,278.0,118.0,243.0,77.0,67.0,8.0,120466.0,283.0,124.0,59.0,126963.0
8437,26128,59607.0,8987.0,405.0,113275.0,263.0,217.0,325.0,77.0,115617.0,384.0,63.0,128.0,59.0,54.0,75.0,118898.0,181.0,189.0,114.0,119141.0
8438,26147,111743.0,845.0,183.0,113775.0,789.0,735.0,411.0,619.0,117881.0,49.0,192.0,402.0,396.0,401.0,118702.0,146.0,388.0,269.0,320.0,127484.0
8439,26150,26127.0,81753.0,101074.0,1119.0,95149.0,117444.0,644.0,643.0,654.0,642.0,336.0,130.0,391.0,189.0,117851.0,192.0,706.0,121598.0,37.0,127441.0
8440,26151,101074.0,738.0,189.0,114795.0,654.0,644.0,200.0,391.0,121594.0,285.0,625.0,411.0,283.0,401.0,117488.0,192.0,286.0,330.0,244.0,129340.0
8441,26156,111360.0,481.0,427.0,109374.0,455.0,292.0,329.0,162.0,86347.0,29.0,245.0,355.0,218.0,223.0,190.0,107.0,63.0,65.0,88.0,84152.0
8442,26158,3883.0,1612.0,2695.0,121598.0,2591.0,713.0,1528.0,980.0,121231.0,503.0,1430.0,2342.0,192.0,701.0,684.0,118246.0,1583.0,1455.0,411.0,124867.0
8443,26157,45382.0,4711.0,4183.0,437.0,341.0,425.0,117881.0,248.0,114818.0,238.0,212.0,187.0,117.0,343.0,148.0,118997.0,9.0,152.0,40.0,129011.0
8444,26160,3470.0,585.0,195.0,118700.0,481.0,76.0,429.0,366.0,117851.0,360.0,250.0,115.0,11.0,20.0,115939.0,88.0,332.0,174.0,89.0,126749.0
8445,26169,5982.0,3775.0,1596.0,419.0,359.0,354.0,120813.0,274.0,117444.0,66.0,241.0,283.0,83.0,220.0,99.0,116136.0,120.0,270.0,75.0,118997.0
8446,26172,95839.0,71164.0,5948.0,3410.0,1157.0,2631.0,120132.0,1318.0,123947.0,1165.0,403.0,834.0,685.0,1065.0,701.0,117370.0,391.0,690.0,114.0,128695.0
8447,26174,106766.0,462.0,618.0,112725.0,331.0,460.0,439.0,201.0,112171.0,138.0,283.0,192.0,184.0,35.0,255.0,220.0,133.0,40.0,75.0,116823.0
8448,26171,582.0,84114.0,90341.0,4832.0,8603.0,27340.0,6916.0,630.0,394.0,752.0,138.0,309.0,623.0,561.0,133.0,121594.0,126090.0,116086.0,330.0,127298.0
8449,26178,31785.0,1891.0,1486.0,117370.0,846.0,1439.0,712.0,679.0,117146.0,684.0,652.0,402.0,192.0,291.0,633.0,117590.0,394.0,696.0,106.0,119155.0
8450,26185,3248.0,5160.0,26240.0,801.0,8985.0,30883.0,237.0,298.0,314.0,176.0,220.0,54.0,27.0,241.0,111235.0,114662.0,24.0,117444.0,13.0,110044.0
8451,26187,74588.0,1467.0,641.0,113370.0,396.0,876.0,980.0,760.0,110387.0,192.0,56.0,127.0,129.0,634.0,118900.0,178.0,269.0,460.0,49.0,120132.0
8452,26189,27648.0,8867.0,6453.0,467.0,387.0,528.0,113534.0,241.0,108778.0,217.0,192.0,287.0,470.0,295.0,120.0,117370.0,197.0,226.0,184.0,112465.0
8453,26197,110882.0,459.0,455.0,112290.0,322.0,281.0,430.0,362.0,111659.0,81.0,224.0,85.0,107.0,55.0,147.0,261.0,180.0,123.0,171.0,118696.0
8454,26198,130490.0,652.0,579.0,118924.0,584.0,567.0,470.0,336.0,113275.0,96.0,385.0,291.0,264.0,449.0,402.0,130.0,90.0,37.0,197.0,109673.0
8455,26204,64231.0,55272.0,405.0,116161.0,177.0,352.0,387.0,214.0,114756.0,176.0,53.0,54.0,7.0,211.0,212.0,118696.0,229.0,251.0,27.0,112913.0
8456,26207,6880.0,417.0,209.0,115231.0,242.0,327.0,321.0,437.0,115170.0,87.0,102.0,219.0,291.0,69.0,119145.0,278.0,289.0,228.0,88.0,129555.0
8457,26210,71211.0,4757.0,242.0,105211.0,124.0,239.0,207.0,74.0,112556.0,303.0,4.0,64.0,182.0,93.0,41.0,115149.0,24.0,27.0,26.0,112290.0
8458,26215,1263.0,916.0,368.0,112183.0,348.0,344.0,367.0,163.0,114552.0,253.0,342.0,231.0,292.0,153.0,2.0,115664.0,76.0,180.0,97.0,110501.0
8459,26220,60760.0,1070.0,937.0,106920.0,618.0,670.0,944.0,869.0,106696.0,872.0,678.0,171.0,299.0,569.0,108932.0,371.0,328.0,550.0,157.0,115149.0
8460,26225,123121.0,820.0,801.0,114552.0,693.0,796.0,790.0,738.0,117604.0,618.0,584.0,126.0,503.0,330.0,8.0,747.0,691.0,737.0,325.0,128671.0
8461,26228,26758.0,6989.0,252.0,111659.0,144.0,157.0,156.0,26.0,111364.0,189.0,152.0,88.0,81.0,53.0,71.0,116169.0,78.0,23.0,42.0,118896.0
8462,26231,70948.0,41650.0,1543.0,118898.0,1430.0,1496.0,568.0,411.0,115824.0,683.0,794.0,682.0,1471.0,1065.0,219.0,115122.0,192.0,496.0,325.0,118997.0
8463,26240,88278.0,26185.0,1087.0,116080.0,614.0,601.0,684.0,49.0,113565.0,386.0,295.0,178.0,115.0,226.0,336.0,127098.0,462.0,394.0,301.0,111249.0
8464,26242,3779.0,2679.0,401.0,129555.0,2595.0,1002.0,1782.0,576.0,120783.0,643.0,624.0,1524.0,192.0,189.0,121372.0,774.0,559.0,226.0,33.0,130746.0
8465,26245,32735.0,70130.0,36363.0,89021.0,813.0,1364.0,1369.0,117456.0,113370.0,42.0,406.0,411.0,421.0,801.0,725.0,885.0,118997.0,690.0,90.0,127441.0
8466,26254,,,,,,,,,,,,,,,,,,,,
8467,26255,5690.0,5618.0,495.0,114713.0,306.0,441.0,308.0,235.0,113573.0,273.0,300.0,246.0,413.0,162.0,11.0,118466.0,317.0,215.0,199.0,112727.0
8468,26263,,,,,,,,,,,,,,,,,,,,
8469,26271,7133.0,846.0,703.0,114455.0,584.0,291.0,598.0,129.0,116529.0,255.0,96.0,576.0,127.0,189.0,119.0,119155.0,411.0,250.0,49.0,127441.0
8470,26268,77201.0,554.0,240.0,114439.0,297.0,386.0,340.0,341.0,112625.0,98.0,75.0,67.0,83.0,219.0,116161.0,49.0,269.0,201.0,174.0,113263.0
8471,26282,43801.0,405.0,190.0,112138.0,280.0,374.0,268.0,112.0,115122.0,177.0,3.0,178.0,273.0,373.0,115617.0,73.0,69.0,89.0,9.0,119141.0
8472,26280,4788.0,56915.0,473.0,118466.0,137.0,398.0,275.0,152.0,116086.0,210.0,117.0,96.0,174.0,250.0,219.0,115617.0,130.0,61.0,68.0,119141.0
8473,26274,108932.0,805.0,719.0,89961.0,500.0,741.0,533.0,352.0,112556.0,10.0,210.0,307.0,616.0,104.0,281.0,483.0,354.0,78.0,18.0,119141.0
8474,26288,46347.0,49110.0,70862.0,43011.0,86882.0,177.0,181.0,220.0,13.0,103341.0,87.0,166.0,169.0,66.0,106240.0,80.0,38.0,106916.0,54.0,112852.0
8475,26287,,,,,,,,,,,,,,,,,,,,
8476,26283,83575.0,6057.0,773.0,117879.0,618.0,701.0,285.0,51.0,116977.0,398.0,396.0,295.0,614.0,126.0,566.0,116080.0,251.0,75.0,138.0,130804.0
8477,26289,118997.0,251.0,462.0,114250.0,244.0,226.0,411.0,313.0,116161.0,75.0,182.0,134.0,51.0,137.0,398.0,27.0,130.0,243.0,84.0,121159.0
8478,26306,118466.0,667.0,683.0,117549.0,666.0,285.0,682.0,633.0,118900.0,700.0,212.0,598.0,269.0,301.0,67.0,536.0,243.0,115.0,56.0,128922.0
8479,26303,55259.0,32452.0,4588.0,815.0,791.0,790.0,119145.0,717.0,117372.0,641.0,634.0,651.0,284.0,682.0,115.0,126426.0,109.0,336.0,51.0,130746.0
8480,26312,5473.0,88.0,99.0,109374.0,89.0,104.0,107.0,94.0,111759.0,102.0,54.0,18.0,9.0,81.0,114696.0,42.0,73.0,44.0,87.0,118997.0
8481,26315,102123.0,210.0,184.0,112940.0,158.0,202.0,99.0,113.0,104961.0,157.0,140.0,68.0,201.0,169.0,64.0,27.0,75.0,35.0,46.0,108928.0
8482,26317,114795.0,437.0,330.0,116080.0,351.0,238.0,255.0,279.0,115170.0,270.0,87.0,99.0,200.0,209.0,90.0,68.0,212.0,124.0,64.0,114242.0
8483,26325,62198.0,6531.0,3580.0,433.0,396.0,254.0,117364.0,352.0,118466.0,270.0,438.0,217.0,103.0,210.0,49.0,119670.0,278.0,64.0,40.0,117881.0
8484,26326,484.0,36883.0,564.0,123571.0,285.0,200.0,283.0,251.0,118890.0,298.0,197.0,134.0,77.0,114.0,189.0,269.0,126921.0,311.0,59.0,130075.0
8485,26333,2525.0,62733.0,49649.0,3202.0,1862.0,5310.0,2549.0,6755.0,135.0,82.0,90.0,85.0,152.0,49.0,183.0,12.0,113798.0,112495.0,112725.0,121159.0
8486,26327,3840.0,7986.0,54270.0,2447.0,63181.0,175.0,103.0,220.0,113.0,105504.0,64.0,97.0,57.0,74.0,106696.0,68.0,38.0,107348.0,30.0,112556.0
8487,26338,114342.0,3206.0,226.0,117881.0,188.0,96.0,147.0,20.0,116161.0,216.0,27.0,84.0,40.0,71.0,124.0,115210.0,103.0,114.0,99.0,118997.0
8488,26337,112483.0,193.0,153.0,89030.0,39.0,185.0,144.0,52.0,84601.0,57.0,70.0,86.0,45.0,11.0,101.0,10.0,125.0,50.0,141.0,121159.0
8489,26340,3298.0,58964.0,91671.0,46604.0,458.0,88.0,3998.0,80551.0,195.0,4.0,241.0,166.0,8.0,26.0,258.0,117911.0,119145.0,120853.0,94.0,126749.0
8490,26346,80129.0,631.0,184.0,117549.0,460.0,340.0,393.0,430.0,114713.0,449.0,414.0,148.0,178.0,217.0,118466.0,312.0,76.0,137.0,343.0,110044.0
8491,26347,45382.0,382.0,82.0,126090.0,278.0,225.0,126.0,290.0,114180.0,190.0,338.0,98.0,125.0,92.0,111743.0,89.0,273.0,79.0,71.0,127052.0
8492,26354,97306.0,345.0,357.0,102800.0,342.0,158.0,224.0,141.0,97957.0,172.0,175.0,36.0,107.0,44.0,45.0,145.0,25.0,104.0,14.0,95307.0
8493,26360,115180.0,402.0,430.0,118985.0,248.0,240.0,375.0,411.0,117879.0,241.0,119.0,68.0,136.0,126.0,226.0,197.0,243.0,189.0,67.0,128488.0
8494,26362,94959.0,4325.0,4327.0,45517.0,2011.0,2395.0,3176.0,4034.0,66758.0,1270.0,367.0,154.0,2068.0,955.0,720.0,172.0,1221.0,1148.0,213.0,55269.0
8495,26365,96849.0,967.0,388.0,118900.0,876.0,681.0,525.0,705.0,112465.0,269.0,698.0,667.0,116.0,200.0,117370.0,325.0,83.0,240.0,67.0,130746.0
8496,26377,47640.0,520.0,376.0,106489.0,350.0,374.0,186.0,151.0,91658.0,157.0,168.0,198.0,152.0,290.0,15.0,91500.0,179.0,48.0,9.0,121159.0
8497,26378,3961.0,6848.0,26252.0,3694.0,44595.0,343.0,285.0,408.0,13.0,112818.0,241.0,258.0,171.0,311.0,115231.0,324.0,445.0,118342.0,38.0,119145.0
8498,26383,2045.0,456.0,264.0,118922.0,392.0,418.0,274.0,324.0,117444.0,116.0,102.0,243.0,279.0,238.0,119145.0,96.0,146.0,118.0,40.0,116397.0
8499,26380,2709.0,5999.0,55071.0,1762.0,6482.0,96281.0,291.0,547.0,558.0,191.0,429.0,63.0,116.0,43.0,103980.0,328.0,218.0,80572.0,66.0,109423.0
8500,26391,74588.0,59935.0,1315.0,116138.0,1105.0,685.0,834.0,127.0,112316.0,807.0,894.0,987.0,134.0,398.0,98.0,118532.0,439.0,336.0,330.0,129428.0
8501,26388,4453.0,6102.0,31184.0,3523.0,65982.0,183.0,148.0,219.0,54.0,113780.0,78.0,124.0,137.0,118.0,111360.0,119.0,71.0,114721.0,40.0,112623.0
8502,26393,127027.0,756.0,790.0,114818.0,791.0,675.0,682.0,613.0,116080.0,304.0,138.0,582.0,683.0,398.0,402.0,439.0,460.0,577.0,127.0,130804.0
8503,26400,121598.0,1773.0,685.0,117881.0,1138.0,1548.0,997.0,1157.0,126963.0,1065.0,430.0,406.0,487.0,620.0,690.0,37.0,343.0,106.0,192.0,128425.0
8504,26403,106236.0,101235.0,972.0,118082.0,887.0,756.0,695.0,49.0,126426.0,559.0,632.0,626.0,311.0,478.0,715.0,127441.0,389.0,56.0,341.0,120825.0
8505,26402,81847.0,235.0,50.0,99149.0,214.0,223.0,48.0,185.0,103042.0,62.0,80.0,6.0,101.0,110.0,111.0,141.0,10.0,1.0,165.0,112710.0
8506,26411,37727.0,1125.0,123.0,100188.0,949.0,933.0,334.0,272.0,112804.0,798.0,327.0,512.0,737.0,85.0,114935.0,44.0,72.0,195.0,9.0,105213.0
8507,26417,71033.0,915.0,466.0,109364.0,733.0,551.0,535.0,405.0,108647.0,780.0,22.0,546.0,25.0,407.0,106983.0,457.0,368.0,231.0,273.0,108041.0
8508,26414,80241.0,547.0,210.0,115149.0,566.0,576.0,579.0,584.0,114074.0,189.0,392.0,219.0,255.0,498.0,118696.0,284.0,283.0,287.0,66.0,118898.0
8509,26429,112788.0,135.0,169.0,109483.0,72.0,155.0,86.0,113.0,111109.0,172.0,58.0,49.0,74.0,101.0,8.0,71.0,94.0,75.0,24.0,128844.0
8510,26433,118890.0,507.0,333.0,111759.0,569.0,290.0,348.0,364.0,106889.0,334.0,16.0,150.0,266.0,252.0,18.0,215.0,97.0,125.0,11.0,128320.0
8511,26432,108928.0,273.0,239.0,106491.0,261.0,265.0,107.0,207.0,95761.0,152.0,15.0,122.0,93.0,81.0,5.0,20.0,92.0,179.0,86.0,121159.0
8512,26438,115617.0,488.0,450.0,108190.0,471.0,455.0,327.0,410.0,111360.0,230.0,11.0,170.0,45.0,158.0,335.0,345.0,261.0,81.0,198.0,112911.0
8513,26452,2779.0,198.0,35.0,103042.0,175.0,162.0,114.0,42.0,97938.0,76.0,61.0,103.0,160.0,81.0,94015.0,43.0,14.0,26.0,28.0,112852.0
8514,26450,102666.0,2150.0,1193.0,97225.0,1732.0,2012.0,318.0,858.0,89492.0,1258.0,1597.0,1687.0,165.0,2011.0,193.0,21.0,50.0,356.0,296.0,94833.0
8515,26468,148.0,243.0,200.0,115149.0,241.0,331.0,411.0,328.0,118924.0,115231.0,184.0,67.0,197.0,250.0,124.0,131.0,119.0,255.0,54.0,118898.0
8516,26481,116084.0,327.0,241.0,115602.0,300.0,298.0,229.0,175.0,112852.0,152.0,169.0,80.0,257.0,23.0,12.0,180.0,30.0,58.0,45.0,117176.0
8517,26476,6563.0,754.0,325.0,127202.0,633.0,660.0,684.0,476.0,119068.0,641.0,572.0,219.0,226.0,129.0,129428.0,118.0,189.0,59.0,37.0,115664.0
8518,26484,103635.0,533.0,483.0,93336.0,320.0,390.0,441.0,256.0,83222.0,188.0,176.0,136.0,138.0,370.0,81.0,100.0,30.0,124.0,302.0,110412.0
8519,26483,3285.0,419.0,63.0,115149.0,392.0,390.0,232.0,242.0,113345.0,87.0,276.0,244.0,9.0,361.0,106487.0,101.0,103.0,146.0,43.0,91077.0
8520,26490,6559.0,4471.0,446.0,111653.0,405.0,414.0,362.0,243.0,108158.0,98.0,169.0,274.0,8.0,241.0,238.0,112370.0,43.0,248.0,140.0,113234.0
8521,26494,118930.0,503.0,478.0,115210.0,449.0,479.0,443.0,384.0,114392.0,358.0,281.0,388.0,46.0,324.0,4.0,149.0,405.0,393.0,343.0,107771.0
8522,26492,114033.0,5534.0,1524.0,129937.0,980.0,676.0,771.0,834.0,122104.0,582.0,666.0,629.0,675.0,395.0,871.0,128914.0,56.0,624.0,311.0,128673.0
8523,26498,56757.0,1020.0,10.0,100581.0,918.0,906.0,592.0,442.0,112183.0,2.0,616.0,673.0,539.0,246.0,116957.0,48.0,380.0,158.0,80.0,127266.0
8524,26512,1671.0,359.0,386.0,118898.0,387.0,114.0,406.0,505.0,118466.0,287.0,278.0,182.0,66.0,40.0,117107.0,251.0,228.0,35.0,59.0,117444.0
8525,26507,112852.0,410.0,412.0,93840.0,308.0,307.0,370.0,306.0,83829.0,218.0,10.0,52.0,363.0,293.0,208.0,193.0,141.0,232.0,185.0,115617.0
8526,26515,,,,,,,,,,,,,,,,,,,,
8527,26513,102684.0,3280.0,792.0,117881.0,617.0,666.0,854.0,583.0,118930.0,192.0,570.0,397.0,411.0,396.0,359.0,116887.0,679.0,729.0,136.0,128922.0
8528,26528,633.0,53835.0,8426.0,2323.0,925.0,183.0,958.0,117109.0,118985.0,128.0,573.0,320.0,96.0,131.0,130.0,462.0,189.0,120.0,112653.0,130328.0
8529,26529,1024.0,366.0,11.0,114662.0,267.0,225.0,175.0,195.0,115945.0,265.0,9.0,97.0,20.0,76.0,115364.0,168.0,89.0,125.0,79.0,121366.0
8530,26532,1212.0,597.0,145.0,105504.0,479.0,527.0,428.0,535.0,103335.0,247.0,25.0,349.0,508.0,355.0,108932.0,150.0,431.0,353.0,69.0,102445.0
8531,26542,64249.0,52287.0,4994.0,4639.0,365.0,391.0,456.0,119068.0,128673.0,117.0,267.0,219.0,198.0,262.0,122.0,177.0,115748.0,61.0,54.0,129397.0
8532,26540,3519.0,283.0,178.0,114497.0,214.0,79.0,219.0,206.0,118466.0,240.0,87.0,212.0,8.0,75.0,126426.0,218.0,49.0,99.0,68.0,117525.0
8533,26539,26213.0,5311.0,1056.0,352.0,255.0,201.0,108689.0,188.0,113604.0,116.0,184.0,146.0,152.0,90.0,131.0,118702.0,128.0,67.0,63.0,114795.0
8534,26547,99574.0,26698.0,598.0,125916.0,133.0,499.0,295.0,238.0,118924.0,116.0,127.0,106.0,155.0,331.0,192.0,127098.0,136.0,84.0,67.0,119218.0
8535,26554,25942.0,7342.0,983.0,127098.0,939.0,967.0,687.0,470.0,116413.0,331.0,598.0,285.0,106.0,311.0,286.0,129445.0,56.0,283.0,398.0,130073.0
8536,26553,5480.0,62729.0,64116.0,5797.0,48414.0,53138.0,6966.0,202.0,171.0,366.0,107.0,135.0,9.0,98.0,14.0,113705.0,108981.0,115149.0,175.0,108727.0
8537,26560,112818.0,666.0,453.0,114700.0,463.0,450.0,278.0,384.0,115279.0,214.0,325.0,92.0,332.0,310.0,4.0,81.0,252.0,179.0,57.0,114340.0
8538,26567,7224.0,4788.0,1311.0,127390.0,645.0,1174.0,545.0,402.0,116977.0,846.0,400.0,396.0,1164.0,888.0,98.0,128944.0,397.0,189.0,59.0,119068.0
8539,26577,1056.0,387.0,126.0,114082.0,336.0,212.0,201.0,240.0,111776.0,152.0,75.0,304.0,71.0,114.0,112556.0,38.0,129.0,53.0,63.0,115174.0
8540,26578,27833.0,8750.0,6116.0,4931.0,461.0,458.0,571.0,114678.0,117456.0,54.0,179.0,200.0,254.0,279.0,129.0,138.0,119141.0,55.0,124.0,121231.0
8541,26580,,,,,,,,,,,,,,,,,,,,
8542,26581,115170.0,729.0,760.0,114122.0,453.0,691.0,546.0,197.0,111251.0,117.0,201.0,414.0,312.0,609.0,374.0,242.0,174.0,148.0,102.0,107042.0
8543,26582,53024.0,171.0,4.0,112171.0,156.0,81.0,117.0,147.0,114707.0,41.0,121.0,144.0,35.0,17.0,115617.0,68.0,98.0,61.0,26.0,120466.0
8544,26590,128854.0,909.0,905.0,114758.0,888.0,745.0,840.0,351.0,117109.0,125.0,470.0,249.0,444.0,151.0,262.0,348.0,245.0,72.0,27.0,116799.0
8545,26589,110553.0,413.0,327.0,102033.0,198.0,292.0,224.0,257.0,99832.0,63.0,20.0,193.0,107.0,180.0,160.0,29.0,172.0,89.0,147.0,115149.0
8546,26597,111360.0,924.0,509.0,114601.0,849.0,858.0,337.0,475.0,112804.0,541.0,32.0,733.0,36.0,194.0,296.0,329.0,353.0,357.0,260.0,122147.0
8547,26593,44943.0,26700.0,3008.0,986.0,229.0,123.0,302.0,114834.0,107737.0,97.0,13.0,68.0,8.0,86.0,281.0,286.0,108689.0,241.0,219.0,110553.0
8548,26596,34051.0,3461.0,574.0,121594.0,526.0,346.0,245.0,49.0,118896.0,429.0,83.0,381.0,156.0,57.0,60.0,123121.0,195.0,114.0,13.0,127441.0
8549,26603,26856.0,649.0,764.0,126951.0,807.0,391.0,676.0,411.0,128914.0,620.0,476.0,685.0,56.0,116.0,128952.0,283.0,297.0,243.0,90.0,129447.0
8550,26606,3058.0,726.0,525.0,118466.0,698.0,615.0,568.0,576.0,118260.0,55.0,90.0,155.0,311.0,269.0,116136.0,310.0,243.0,359.0,212.0,127098.0
8551,26612,6995.0,892.0,416.0,112818.0,269.0,299.0,188.0,183.0,119139.0,219.0,202.0,228.0,200.0,179.0,8.0,114756.0,212.0,86.0,68.0,113345.0
8552,26634,5198.0,179.0,28.0,115231.0,114.0,116.0,101.0,175.0,114250.0,60.0,90.0,24.0,12.0,104.0,115617.0,29.0,176.0,82.0,55.0,118997.0
8553,32389,111759.0,207.0,237.0,110730.0,210.0,217.0,143.0,219.0,108981.0,67.0,138.0,57.0,40.0,139.0,121.0,76.0,115.0,106.0,65.0,118930.0
8554,26630,65400.0,397.0,233.0,117109.0,411.0,279.0,278.0,238.0,118888.0,205.0,394.0,113.0,295.0,152.0,128952.0,83.0,178.0,28.0,26.0,115414.0
8555,26643,47723.0,2036.0,266.0,106766.0,181.0,138.0,92.0,73.0,91929.0,207.0,99.0,169.0,8.0,136.0,53.0,96681.0,38.0,41.0,77.0,112183.0
8556,26662,26418.0,6937.0,855.0,129779.0,768.0,752.0,738.0,391.0,129428.0,143.0,109.0,56.0,683.0,655.0,133.0,128914.0,192.0,311.0,139.0,118922.0
8557,26663,64114.0,857.0,133.0,117887.0,693.0,675.0,684.0,770.0,117123.0,792.0,244.0,375.0,143.0,396.0,115071.0,192.0,642.0,285.0,403.0,123947.0
8558,26664,2117.0,422.0,44.0,111364.0,160.0,282.0,338.0,332.0,90345.0,94.0,157.0,141.0,132.0,39.0,95149.0,266.0,161.0,173.0,76.0,130804.0
8559,26674,127098.0,438.0,320.0,125950.0,201.0,358.0,254.0,283.0,122228.0,126.0,146.0,40.0,177.0,336.0,184.0,136.0,115.0,181.0,90.0,129428.0
8560,26681,72327.0,7194.0,6840.0,499.0,447.0,408.0,117444.0,421.0,115174.0,359.0,325.0,250.0,279.0,124.0,202.0,114627.0,179.0,137.0,178.0,128429.0
8561,26685,,,,,,,,,,,,,,,,,,,,
8562,26694,117192.0,1558.0,1075.0,118985.0,684.0,1160.0,530.0,815.0,115240.0,51.0,295.0,667.0,411.0,439.0,375.0,192.0,576.0,591.0,106.0,123947.0
8563,26693,60411.0,83361.0,83601.0,41824.0,85540.0,602.0,966.0,1154.0,620.0,128852.0,759.0,614.0,341.0,77.0,128914.0,645.0,712.0,127296.0,311.0,129474.0
8564,26696,60322.0,40226.0,713.0,127098.0,679.0,634.0,401.0,220.0,128952.0,178.0,321.0,114.0,396.0,331.0,264.0,119655.0,309.0,189.0,129.0,128922.0
8565,26699,56779.0,756.0,127.0,118997.0,611.0,340.0,392.0,513.0,116136.0,138.0,148.0,582.0,269.0,66.0,117867.0,309.0,438.0,283.0,134.0,128425.0
8566,26698,26547.0,732.0,396.0,113534.0,667.0,582.0,716.0,713.0,118985.0,484.0,607.0,255.0,443.0,220.0,117123.0,470.0,283.0,679.0,96.0,130804.0
8567,26703,7104.0,5220.0,305.0,115170.0,262.0,59.0,266.0,43.0,114935.0,237.0,183.0,236.0,24.0,46.0,28.0,115569.0,80.0,255.0,116.0,119145.0
